key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
1057726,9109,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,25,3,3,165,129,82,49,162,153,0,0,3,49,2,2,3,2,0,50,1,50,0,0,0,0,0,"9001, 466, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057727,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1024,5,0,1,75,9,1,5,1,51,44,5,0,3,0,3,44,4,0,1,3,0,50,0,25,0,0,0,0,35894,"9032, 50, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057728,784,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,6,161,129,2,161,195,7,0,0,1,161,2,2,0,2,0,50,0,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71788,37,1,False,False,71788,37,43,71788,37,0,71788,37,43,71788,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057729,9148,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,1,5,12,1,102,188,13,0,0,0,2,188,2,0,1,1,0,75,0,50,0,0,0,0,35774,"9032, 45, 3, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057730,9218,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,75,3,2,135,1,19,130,45,0,0,0,5,130,0,2,2,1,0,50,1,25,0,0,0,0,30002,"0, 0, 0, 0",0,0,"1954, 1, 1, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10162,False,0,0
1057731,4193,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,75,5,3,104,129,33,138,200,0,0,0,3,138,4,2,0,0,0,100,2,50,3,7,0,0,35775,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,65653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057732,785,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,25,9,1,140,1,164,162,55,0,0,0,3,162,0,2,1,0,0,75,0,50,0,0,0,175,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71799,0,0,False,False,71799,0,0,71799,0,0,4294967295,0,0,71799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057733,9109,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,156,1,37,153,6,0,0,0,0,153,4,3,1,3,0,100,2,50,0,0,0,0,35773,"9001, 466, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,False,0,0
1057734,1054,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,1,75,15,1,5,129,115,144,153,98,0,0,2,144,2,2,0,2,0,75,4,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057735,1052,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,100,11,4,6,129,97,170,85,71,123,191,1,170,2,2,2,130,42,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057736,820,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,"9001, 326, 3, 0",0,0,"0, 0, 0, 0",0,0,65537,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10163,False,0,0
1057737,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057738,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057739,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,65541,0,0,False,False,65541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057740,4199,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,4,109,1,8,44,49,0,0,0,1,44,132,4,3,3,0,50,0,75,0,0,0,0,35794,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057741,9256,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,50,3,3,1,1,139,176,133,0,0,0,1,176,2,2,0,2,0,50,1,50,0,0,0,0,30002,"1906, 2, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10214,False,0,0
1057742,9220,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,3,2,162,129,116,44,52,139,0,0,0,44,2,4,2,0,0,50,1,50,0,0,0,0,30002,"0, 0, 0, 0",0,0,"1954, 1, 1, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10215,False,0,0
1057743,9109,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,4,181,1,176,145,167,0,0,0,2,145,2,2,0,2,0,0,2,25,3,135,0,0,0,"9001, 466, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057744,784,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,7,1,50,59,43,0,0,0,1,59,3,2,2,0,0,25,0,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71799,101,91,False,False,71799,101,91,71799,101,91,75439,0,0,71799,101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,False,0,0
1057745,9256,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,4,109,1,8,44,49,0,0,0,1,44,132,4,3,3,0,50,0,75,0,0,0,0,35795,"1906, 2, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057746,18000,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,50,3,3,1,1,139,176,133,0,0,0,1,176,2,2,0,2,0,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71750,1,91,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057747,9218,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,3,2,162,129,116,44,52,139,0,0,0,44,2,4,2,0,0,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"1954, 1, 1, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057748,9109,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,4,181,1,176,145,167,0,0,0,2,145,2,2,0,2,0,0,2,25,3,135,0,0,0,"9001, 466, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057749,5646,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,7,1,50,59,43,0,0,0,1,59,3,2,2,0,0,25,0,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71799,101,91,False,False,71799,101,91,71799,101,91,75439,0,0,71799,101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,False,0,0
1057750,18000,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,4,149,129,70,172,34,164,0,0,2,172,3,1,1,2,0,50,0,50,0,0,0,0,30002,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71750,1,91,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10221,False,0,0
1057751,18005,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,1,5,173,129,161,19,181,190,0,0,2,19,1,4,3,128,51,50,0,50,0,0,0,0,0,"1906, 2, 1, 0",0,0,"1906, 2, 1, 0",0,0,71775,0,0,False,False,71775,0,0,75439,0,0,65585,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057752,18000,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,50,3,3,107,1,17,146,69,0,0,0,1,146,5,4,0,0,0,50,1,50,0,0,0,0,30002,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71750,1,91,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220,False,0,0
1057753,18005,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,50,3,3,2,1,59,4,28,0,0,0,0,4,130,2,0,1,0,50,1,50,0,0,0,0,0,"1906, 2, 1, 0",0,0,"1906, 2, 1, 0",0,0,71775,0,0,False,False,71775,0,0,75439,0,0,65585,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057754,9212,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,50,3,2,168,1,85,187,134,0,0,0,4,187,1,4,0,2,0,75,3,75,0,0,0,0,30002,"0, 0, 0, 0",0,0,"9001, 466, 1, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10222,False,0,0
1057755,18000,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,65541,0,0,False,False,65541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057756,9226,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,65541,0,0,False,False,65541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057757,5662,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,4,109,1,8,44,49,0,0,0,1,44,132,4,3,3,0,50,0,75,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057758,791,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,50,3,3,1,1,139,176,133,0,0,0,1,176,2,2,0,2,0,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057759,1052,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,3,2,162,129,116,44,52,139,0,0,0,44,2,4,2,0,0,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057760,787,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,4,181,1,176,145,167,0,0,0,2,145,2,2,0,2,0,0,2,25,3,135,0,0,0,"9001, 466, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057761,786,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,7,1,50,59,43,0,0,0,1,59,3,2,2,0,0,25,0,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71799,101,91,False,False,71799,101,91,71799,101,91,75439,0,0,71799,101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,False,0,0
1057762,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,4,149,129,70,172,34,164,0,0,2,172,3,1,1,2,0,50,0,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057763,1052,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,1,5,173,129,161,19,181,190,0,0,2,19,1,4,3,128,51,50,0,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71775,0,0,75439,0,0,65585,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057764,1053,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,50,3,3,107,1,17,146,69,0,0,0,1,146,5,4,0,0,0,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057765,9149,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,50,3,3,2,1,59,4,28,0,0,0,0,4,130,2,0,1,0,50,1,50,0,0,0,0,0,"9032, 45, 3, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71775,0,0,75439,0,0,65585,0,0,75439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057766,1053,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,50,3,2,168,1,85,187,134,0,0,0,4,187,1,4,0,2,0,75,3,75,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057767,9213,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,65541,0,0,False,False,65541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057768,9213,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,65541,0,0,False,False,65541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057769,9149,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,4,109,1,8,44,49,0,0,0,1,44,132,4,3,3,0,50,0,75,0,0,0,0,0,"9032, 45, 3, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057770,799,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,50,3,3,1,1,139,176,133,0,0,0,1,176,2,2,0,2,0,50,1,50,0,0,0,0,35793,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,66412,1,91,66412,1,91,66412,1,91,66412,1,91,262239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057771,9220,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,3,2,162,129,116,44,52,139,0,0,0,44,2,4,2,0,0,50,1,50,0,0,0,0,35792,"0, 0, 0, 0",0,0,"1954, 1, 1, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057772,9109,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,4,181,1,176,145,167,0,0,0,2,145,2,2,0,2,0,0,2,25,3,135,0,0,0,"9001, 466, 1, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057773,5664,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,7,1,50,59,43,0,0,0,1,59,3,2,2,0,0,25,0,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71799,101,91,False,False,71799,101,91,71799,101,91,75439,0,0,71799,101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,False,0,0
1057774,812,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,65541,0,0,False,False,65541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10209,False,0,0
1057775,812,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,65541,0,0,False,False,65541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10210,False,0,0
1057776,1053,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,100,11,1,202,129,27,146,5,192,96,6,3,146,3,0,0,129,169,50,1,50,0,0,0,0,35838,"0, 0, 0, 0",0,0,"9079, 1, 1, 0",0,0,0,0,0,False,False,74753,0,0,74753,0,0,74753,0,0,74753,0,0,65694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057777,1065,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,1,7,1,102,43,68,0,0,0,1,43,5,2,2,3,0,50,1,75,0,0,0,0,0,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,71677,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057778,9109,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,3,3,1,147,59,53,0,3,0,2,59,128,5,3,0,0,25,0,75,0,0,0,0,35801,"9001, 466, 1, 0",0,0,"0, 0, 0, 0",0,0,71799,101,91,False,False,71799,101,91,71799,101,91,75439,0,0,71799,101,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
1057779,4199,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,75,2,103,13,1,82,170,126,0,0,0,1,170,130,3,3,0,0,50,0,50,0,0,0,0,30002,"0, 0, 0, 0",0,0,"0, 0, 0, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,71749,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10244,False,0,0
1057780,9218,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,50,3,2,1,1,58,3,84,0,0,0,4,3,3,0,1,2,0,50,1,50,0,0,0,0,0,"0, 0, 0, 0",0,0,"1954, 1, 1, 0",0,0,0,0,0,False,False,71749,0,0,71749,0,0,137285,0,0,71749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0
