key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
678," 支援制作站台部件",156,12,0,0,False,2,0,678,1200,2400,844,0,0,0,0,0,645,1,551,0,0
679," 追加筹备采集工具",153,12,0,3,False,2,0,679,1300,3000,845,0,0,0,0,0,646,1,552,0,0
680," 追加交付恶劣天气对策部件",158,12,0,3,False,2,0,680,700,1500,846,0,0,0,0,0,647,1,553,0,0
681," 组装玻璃加工专用高温炉",157,12,0,3,False,2,0,681,1100,2500,847,0,0,0,0,0,648,1,554,0,0
682," 无人机精密零件的加工验证",155,12,0,3,False,2,0,682,1100,2500,848,0,0,0,0,0,649,1,555,0,0
683," 支援设置取暖设备",159,12,0,3,False,2,0,683,700,1500,849,0,0,0,0,0,650,1,556,0,0
684," 加工临时零件",152,12,0,0,False,3,0,684,1600,2400,850,0,0,0,0,0,651,1,557,0,0
685," 制作法恩娜玻璃",150,12,0,0,False,3,0,685,1600,2400,851,0,0,0,0,0,652,1,558,0,0
686," 从特殊矿物中提纯精炼",151,12,0,0,False,3,0,686,1000,1600,852,0,0,0,0,0,653,1,559,0,0
687," 天文望远镜专用透镜的加工验证",155,12,0,3,False,3,0,687,2700,3000,853,0,0,0,0,0,654,1,560,0,0
688," 支援制作全天候货箱",156,12,0,0,False,3,0,688,1600,2400,854,0,0,0,0,0,655,1,561,0,0
689," 支援设置沐浴装置",159,12,0,3,False,3,0,689,2700,3000,855,0,0,0,0,0,656,1,562,0,0
690," 交付新型恶劣天气对策部件",158,12,0,0,False,3,0,690,1000,1300,856,0,0,0,0,0,657,1,563,0,0
691," 筹备大型厨具",153,12,0,0,False,3,0,691,1000,1300,857,0,0,0,0,0,658,1,564,0,0
692,"追加制作法恩娜玻璃",150,12,0,0,False,4,0,692,1800,2400,858,0,0,0,0,0,659,0,565,0,0
693,"从行星矿物中提纯精炼",151,12,0,0,False,4,1200,693,1800,2400,859,0,0,0,0,0,660,0,566,0,0
694,"加工精密零件",152,12,0,3,False,4,0,694,700,1000,860,0,0,0,0,0,661,0,567,0,0
695,"筹备工匠工具",153,12,0,3,False,4,0,695,700,1000,861,0,0,0,0,0,662,0,568,0,0
696,"试验性精炼合金样本",154,12,0,3,False,4,0,696,2600,3000,862,0,0,0,0,0,663,0,569,0,0
697,"【高难】工艺品的加工验证",155,12,0,3,False,5,0,697,2500,3000,863,0,0,0,0,0,664,0,570,0,0
698,"【高难】支援制作宇宙飞线构件",156,12,0,3,False,5,0,698,2500,3000,864,0,0,0,0,0,665,0,571,0,0
699,"【高难】组装应急烤箱",157,12,0,0,False,5,1200,699,800,1050,865,0,0,11,15,0,666,0,572,0,0
700,"【高难+】追加交付新型恶劣天气对策部件",158,12,0,3,False,6,0,700,980,1080,866,0,0,0,18,0,667,0,573,0,0
701,"【高难+】能量罐增产计划",160,12,0,3,False,6,540,701,1800,2000,867,0,0,0,16,0,668,0,574,0,0
702,"制作玻璃加工工具",161,12,0,3,False,4,0,702,2300,3000,868,0,0,0,0,0,669,0,575,0,0
703,"续·制作玻璃加工工具",161,12,0,3,False,4,0,703,2300,3000,869,0,0,0,0,702,670,0,576,0,0
704,"【高难】制造冷却大作战所需的无人机零件",162,12,0,3,False,5,0,704,1700,2000,870,0,0,0,0,0,671,0,577,0,0
705,"【高难】续·开发冷却大作战所需的无人机零件",162,12,0,0,False,5,0,705,600,800,871,0,0,0,0,704,672,0,578,0,0
706,"【高难】改·开发冷却大作战所需的无人机零件",162,12,0,3,False,5,1200,706,850,1000,872,0,0,0,0,705,673,0,579,0,0
707,"支援天文望远镜的零件",163,12,0,3,False,4,0,707,1400,2000,873,0,0,0,7,0,674,0,580,0,0
708,"【高难】续·支援天文望远镜的零件",163,12,0,3,False,5,0,708,850,1000,874,0,0,11,0,707,675,0,581,0,0
709,"【高难+】改·支援天文望远镜的零件",163,12,0,0,False,6,540,709,1000,1600,875,0,0,12,0,708,676,0,582,0,0
710,"【高难+】精密加工类水晶化玻璃",164,12,0,3,False,6,0,710,980,1080,876,0,0,12,11,0,677,0,583,0,0
711,"【高难+】续·精密加工类水晶化玻璃",164,12,0,3,False,6,600,711,980,1080,877,0,0,12,0,710,678,0,584,0,0
712,"【高难+】精密加工法恩娜行星工艺品",164,12,0,0,False,6,450,712,1000,1080,878,0,0,12,0,711,679,0,585,0,0
713," 制作通用型玻璃零件",165,13,0,0,False,1,0,713,1200,2400,879,0,0,0,0,0,680,1,586,0,0
714," 筹备改良型帐篷部件",166,13,0,0,False,1,0,714,1200,2400,880,0,0,0,0,0,681,1,587,0,0
715," 特殊资源的加工试验",167,13,0,0,False,1,0,715,1200,2400,881,0,0,0,0,0,682,1,588,0,0
716," 活用再生资源",168,13,0,0,False,1,0,716,1200,2400,882,0,0,0,0,0,683,1,589,0,0
717," 制作住宿用帐篷",169,13,0,0,False,1,0,717,1200,2400,883,0,0,0,0,0,684,1,590,0,0
718," 类植物的加工研究",170,13,0,0,False,1,0,718,1200,2400,884,0,0,0,0,0,685,1,591,0,0
719," 追加制作通用型玻璃零件",165,13,0,0,False,2,0,719,1200,2400,885,0,0,0,0,0,686,1,592,0,0
720," 筹备耐寒专用帐篷部件",166,13,0,0,False,2,0,720,1200,2400,886,0,0,0,0,0,687,1,593,0,0
721," 续·特殊资源的加工试验",167,13,0,3,False,2,0,721,1300,3000,887,0,0,0,0,0,688,1,594,0,0
722," 续·活用再生资源",168,13,0,3,False,2,0,722,700,1500,888,0,0,0,0,0,689,1,595,0,0
723," 制作耐寒专用帐篷",169,13,0,3,False,2,0,723,1100,2500,889,0,0,0,0,0,690,1,596,0,0
724," 续·类植物的加工研究",170,13,0,3,False,2,0,724,1100,2500,890,0,0,0,0,0,691,1,597,0,0
725," 支援补充工匠工具",171,13,0,3,False,2,0,725,700,1500,891,0,0,0,0,0,692,1,598,0,0
726," 高精度加工特殊资源的验证",167,13,0,0,False,3,0,726,1600,2400,892,0,0,0,0,0,693,1,599,0,0
727," 制作玻璃纤维",165,13,0,0,False,3,0,727,1600,2400,893,0,0,0,0,0,694,1,600,0,0
728," 筹备耐热专用帐篷部件",166,13,0,0,False,3,0,728,1000,1600,894,0,0,0,0,0,695,1,601,0,0
729," 高效率活用再生资源",168,13,0,3,False,3,0,729,2700,3000,895,0,0,0,0,0,696,1,602,0,0
730," 制作耐热专用帐篷",169,13,0,0,False,3,0,730,1600,2400,896,0,0,0,0,0,697,1,603,0,0
731," 高硬度类植物的加工研究",170,13,0,3,False,3,0,731,2700,3000,897,0,0,0,0,0,698,1,604,0,0
732," 续·支援补充工匠工具",171,13,0,0,False,3,0,732,1000,1300,898,0,0,0,0,0,699,1,605,0,0
733," 制作居住区使用的寝具",172,13,0,0,False,3,0,733,1000,1300,899,0,0,0,0,0,700,1,606,0,0
734,"追加制作玻璃纤维",165,13,0,0,False,4,0,734,1800,2400,900,0,0,0,0,0,701,0,607,0,0
735,"续·高精度加工特殊资源的验证",167,13,0,0,False,4,1200,735,1800,2400,901,0,0,0,0,0,702,0,608,0,0
736,"筹备帐篷改良部件",166,13,0,3,False,4,0,736,700,1000,902,0,0,0,0,0,703,0,609,0,0
737,"续·高效率活用再生资源",168,13,0,3,False,4,0,737,700,1000,903,0,0,0,0,0,704,0,610,0,0
738,"研究法恩娜资源活用方法",173,13,0,3,False,4,0,738,2600,3000,904,0,0,0,0,0,705,0,611,0,0
739,"【高难】制作野外活动专用备品",169,13,0,3,False,5,0,739,2500,3000,905,0,0,0,0,0,706,0,612,0,0
740,"【高难】制作强化探索装备",171,13,0,3,False,5,0,740,2500,3000,906,0,0,0,0,0,707,0,613,0,0
741,"【高难】制作宇宙运输专用包装材料",174,13,0,0,False,5,1200,741,800,1050,907,0,0,11,16,0,708,0,614,0,0
742,"【高难+】支援建设临时集散站",175,13,0,3,False,6,0,742,980,1080,908,0,0,0,19,0,709,0,615,0,0
743,"【高难+】制作高性能寝具",172,13,0,3,False,6,540,743,1800,2000,909,0,0,0,15,0,710,0,616,0,0
744,"增产法恩娜探索专用备品",176,13,0,3,False,4,0,744,2300,3000,910,0,0,0,0,0,711,0,617,0,0
745,"续·增产法恩娜探索专用备品",176,13,0,3,False,4,0,745,2300,3000,911,0,0,0,0,744,712,0,618,0,0
746,"【高难】制作用于议会的工艺品",177,13,0,3,False,5,0,746,1700,2000,912,0,0,0,0,0,713,0,619,0,0
747,"【高难】续·制作用于议会的工艺品",177,13,0,0,False,5,0,747,600,800,913,0,0,0,0,746,714,0,620,0,0
748,"【高难】改·制作用于议会的工艺品",177,13,0,3,False,5,1200,748,850,1000,914,0,0,0,0,747,715,0,621,0,0
749,"居住区环境改善计划",178,13,0,3,False,4,0,749,1400,2000,915,0,0,0,9,0,716,0,622,0,0
750,"【高难】续·居住区环境改善计划",178,13,0,3,False,5,0,750,850,1000,916,0,0,11,0,749,717,0,623,0,0
751,"【高难+】改·居住区环境改善计划",178,13,0,0,False,6,540,751,1000,1600,917,0,0,12,0,750,718,0,624,0,0
752,"【高难+】制作驾驶服",164,13,0,3,False,6,0,752,980,1080,918,0,0,12,1,0,719,0,625,0,0
753,"【高难+】续·制作驾驶服",164,13,0,3,False,6,600,753,980,1080,919,0,0,12,0,752,720,0,626,0,0
754,"【高难+】改·制作驾驶服",164,13,0,0,False,6,450,754,1000,1080,920,0,0,12,0,753,721,0,627,0,0
755," 制作通用型玻璃零件",165,14,0,0,False,1,0,755,1200,2400,921,0,0,0,0,0,722,1,628,0,0
756," 筹备改良型帐篷部件",166,14,0,0,False,1,0,756,1200,2400,922,0,0,0,0,0,723,1,629,0,0
757," 特殊资源的加工试验",167,14,0,0,False,1,0,757,1200,2400,923,0,0,0,0,0,724,1,630,0,0
758," 活用再生资源",168,14,0,0,False,1,0,758,1200,2400,924,0,0,0,0,0,725,1,631,0,0
759," 制作住宿用帐篷",169,14,0,0,False,1,0,759,1200,2400,925,0,0,0,0,0,726,1,632,0,0
760," 类植物的加工研究",170,14,0,0,False,1,0,760,1200,2400,926,0,0,0,0,0,727,1,633,0,0
761," 追加制作通用型玻璃零件",165,14,0,0,False,2,0,761,1200,2400,927,0,0,0,0,0,728,1,634,0,0
762," 筹备耐寒专用帐篷部件",166,14,0,0,False,2,0,762,1200,2400,928,0,0,0,0,0,729,1,635,0,0
763," 续·特殊资源的加工试验",167,14,0,3,False,2,0,763,1300,3000,929,0,0,0,0,0,730,1,636,0,0
764," 续·活用再生资源",168,14,0,3,False,2,0,764,700,1500,930,0,0,0,0,0,731,1,637,0,0
765," 制作耐寒专用帐篷",169,14,0,3,False,2,0,765,1100,2500,931,0,0,0,0,0,732,1,638,0,0
766," 续·类植物的加工研究",170,14,0,3,False,2,0,766,1100,2500,932,0,0,0,0,0,733,1,639,0,0
767," 支援补充工匠工具",171,14,0,3,False,2,0,767,700,1500,933,0,0,0,0,0,734,1,640,0,0
768," 高精度加工特殊资源的验证",167,14,0,0,False,3,0,768,1600,2400,934,0,0,0,0,0,735,1,641,0,0
769," 制作玻璃纤维",165,14,0,0,False,3,0,769,1600,2400,935,0,0,0,0,0,736,1,642,0,0
770," 筹备耐热专用帐篷部件",166,14,0,0,False,3,0,770,1000,1600,936,0,0,0,0,0,737,1,643,0,0
771," 高效率活用再生资源",168,14,0,3,False,3,0,771,2700,3000,937,0,0,0,0,0,738,1,644,0,0
772," 制作耐热专用帐篷",169,14,0,0,False,3,0,772,1600,2400,938,0,0,0,0,0,739,1,645,0,0
773," 高硬度类植物的加工研究",170,14,0,3,False,3,0,773,2700,3000,939,0,0,0,0,0,740,1,646,0,0
774," 续·支援补充工匠工具",171,14,0,0,False,3,0,774,1000,1300,940,0,0,0,0,0,741,1,647,0,0
775," 制作居住区使用的寝具",172,14,0,0,False,3,0,775,1000,1300,941,0,0,0,0,0,742,1,648,0,0
776,"追加制作玻璃纤维",165,14,0,0,False,4,0,776,1800,2400,942,0,0,0,0,0,743,0,649,0,0
777,"续·高精度加工特殊资源的验证",167,14,0,0,False,4,1200,777,1800,2400,943,0,0,0,0,0,744,0,650,0,0
778,"筹备帐篷改良部件",166,14,0,3,False,4,0,778,700,1000,944,0,0,0,0,0,745,0,651,0,0
779,"续·高效率活用再生资源",168,14,0,3,False,4,0,779,700,1000,945,0,0,0,0,0,746,0,652,0,0
780,"研究法恩娜资源活用方法",173,14,0,3,False,4,0,780,2600,3000,946,0,0,0,0,0,747,0,653,0,0
781,"【高难】制作野外活动专用备品",169,14,0,3,False,5,0,781,2500,3000,947,0,0,0,0,0,748,0,654,0,0
782,"【高难】制作耐热探索装备",171,14,0,3,False,5,0,782,2500,3000,948,0,0,0,0,0,749,0,655,0,0
783,"【高难】制作宇宙运输专用包装材料",174,14,0,0,False,5,1200,783,800,1050,949,0,0,11,15,0,750,0,656,0,0
784,"【高难+】支援建设临时集散站",175,14,0,3,False,6,0,784,980,1080,950,0,0,0,20,0,751,0,657,0,0
785,"【高难+】制作高性能寝具",172,14,0,3,False,6,540,785,1800,2000,951,0,0,0,16,0,752,0,658,0,0
786,"增产法恩娜探索专用备品",176,14,0,3,False,4,0,786,2300,3000,952,0,0,0,0,0,753,0,659,0,0
787,"续·增产法恩娜探索专用备品",176,14,0,3,False,4,0,787,2300,3000,953,0,0,0,0,786,754,0,660,0,0
788,"【高难】制作用于议会的工艺品",177,14,0,3,False,5,0,788,1700,2000,954,0,0,0,0,0,755,0,661,0,0
789,"【高难】续·制作用于议会的工艺品",177,14,0,0,False,5,0,789,600,800,955,0,0,0,0,788,756,0,662,0,0
790,"【高难】改·制作用于议会的工艺品",177,14,0,3,False,5,1200,790,850,1000,956,0,0,0,0,789,757,0,663,0,0
791,"居住区环境改善计划",178,14,0,3,False,4,0,791,1400,2000,957,0,0,0,11,0,758,0,664,0,0
792,"【高难】续·居住区环境改善计划",178,14,0,3,False,5,0,792,850,1000,958,0,0,11,0,791,759,0,665,0,0
793,"【高难+】改·居住区环境改善计划",178,14,0,0,False,6,540,793,1000,1600,959,0,0,12,0,792,760,0,666,0,0
794,"【高难+】制作船长服",164,14,0,3,False,6,0,794,980,1080,960,0,0,12,3,0,761,0,667,0,0
795,"【高难+】续·制作船长服",164,14,0,3,False,6,600,795,980,1080,961,0,0,12,0,794,762,0,668,0,0
796,"【高难+】改·制作船长服",164,14,0,0,False,6,450,796,1000,1080,962,0,0,12,0,795,763,0,669,0,0
797," 制作通用素材",180,15,0,0,False,1,0,797,1200,2400,963,0,0,0,0,0,764,1,670,0,0
798," 贤人面包口味改良计划",181,15,0,0,False,1,0,798,1200,2400,964,0,0,0,0,0,765,1,671,0,0
799," 筹备应急食品",182,15,0,0,False,1,0,799,1200,2400,965,0,0,0,0,0,766,1,672,0,0
800," 试做新型酵母",183,15,0,0,False,1,0,800,1200,2400,966,0,0,0,0,0,767,1,673,0,0
801," 研究养殖食品的基本烹饪法",184,15,0,0,False,1,0,801,1200,2400,967,0,0,0,0,0,768,1,674,0,0
802," 支援养殖水产品",185,15,0,0,False,1,0,802,1200,2400,968,0,0,0,0,0,769,1,675,0,0
803," 追加制作通用素材",180,15,0,0,False,2,0,803,1200,2400,969,0,0,0,0,0,770,1,676,0,0
804," 续·贤人面包口味改良计划",181,15,0,0,False,2,0,804,1200,2400,970,0,0,0,0,0,771,1,677,0,0
805," 续·试做新型酵母",183,15,0,3,False,2,0,805,1300,3000,971,0,0,0,0,0,772,1,678,0,0
806," 筹备大容量应急食品",182,15,0,3,False,2,0,806,700,1500,972,0,0,0,0,0,773,1,679,0,0
807," 研究养殖食品的实用烹饪法",184,15,0,3,False,2,0,807,1100,2500,973,0,0,0,0,0,774,1,680,0,0
808," 续·支援养殖水产品",185,15,0,3,False,2,0,808,1100,2500,974,0,0,0,0,0,775,1,681,0,0
809," 研究类植物提取物",186,15,0,3,False,2,0,809,700,1500,975,0,0,0,0,0,776,1,682,0,0
810," 贤人面包改善计划",181,15,0,0,False,3,0,810,1600,2400,976,0,0,0,0,0,777,1,683,0,0
811," 制作耐热性素材",180,15,0,0,False,3,0,811,1600,2400,977,0,0,0,0,0,778,1,684,0,0
812," 筹备低脂肪应急食品",182,15,0,0,False,3,0,812,1000,1600,978,0,0,0,0,0,779,1,685,0,0
813," 试做改良酵母",183,15,0,3,False,3,0,813,2700,3000,979,0,0,0,0,0,780,1,686,0,0
814," 研究养殖食品的改善烹饪法",184,15,0,0,False,3,0,814,1600,2400,980,0,0,0,0,0,781,1,687,0,0
815," 准备途中慰劳会",187,15,0,3,False,3,0,815,2700,3000,981,0,0,0,0,0,782,1,688,0,0
816," 支援养殖稀有水产品",185,15,0,0,False,3,0,816,1000,1300,982,0,0,0,0,0,783,1,689,0,0
817," 续·研究类植物提取物",186,15,0,0,False,3,0,817,1000,1300,983,0,0,0,0,0,784,1,690,0,0
818,"续·贤人面包改善计划",181,15,0,0,False,4,0,818,1800,2400,984,0,0,0,0,0,785,0,691,0,0
819,"追加制作耐热性素材",180,15,0,0,False,4,1200,819,1800,2400,985,0,0,0,0,0,786,0,692,0,0
820,"筹备功能性应急食品",182,15,0,3,False,4,0,820,700,1000,986,0,0,0,0,0,787,0,693,0,0
821,"续·试做改良酵母",183,15,0,3,False,4,0,821,700,1000,987,0,0,0,0,0,788,0,694,0,0
822,"续·支援养殖稀有水产品",185,15,0,3,False,4,0,822,2600,3000,988,0,0,0,0,0,789,0,695,0,0
823,"【高难】研究养殖食品的自动烹饪法",184,15,0,3,False,5,0,823,2500,3000,989,0,0,0,0,0,790,0,696,0,0
824,"【高难】开发法恩娜点心",188,15,0,3,False,5,0,824,2500,3000,990,0,0,0,0,0,791,0,697,0,0
825,"【高难】改·研究类植物提取物",186,15,0,0,False,5,1200,825,800,1050,991,0,0,11,16,0,792,0,698,0,0
826,"【高难+】乳制品的长期保存化",189,15,0,3,False,6,0,826,980,1080,992,0,0,0,21,0,793,0,699,0,0
827,"【高难+】栽培实验成果的利用",190,15,0,3,False,6,540,827,1800,2000,993,0,0,0,15,0,794,0,700,0,0
828,"提供提升士气用品",191,15,0,3,False,4,0,828,2300,3000,994,0,0,0,0,0,795,0,701,0,0
829,"续·提供提升士气用品",191,15,0,3,False,4,0,829,2300,3000,995,0,0,0,0,828,796,0,702,0,0
830,"【高难】慰劳会的准备",192,15,0,3,False,5,0,830,1700,2000,996,0,0,0,0,0,797,0,703,0,0
831,"【高难】续·慰劳会的准备",192,15,0,0,False,5,0,831,600,800,997,0,0,0,0,830,798,0,704,0,0
832,"【高难】改·慰劳会的准备",192,15,0,3,False,5,1200,832,850,1000,998,0,0,0,0,831,799,0,705,0,0
833,"检验高营养价值食品",193,15,0,3,False,4,0,833,1400,2000,999,0,0,0,1,0,800,0,706,0,0
834,"【高难】续·检验高营养价值食品",193,15,0,3,False,5,0,834,850,1000,1000,0,0,11,0,833,801,0,707,0,0
835,"【高难+】改·检验高营养价值食品",193,15,0,0,False,6,540,835,1000,1600,1001,0,0,12,0,834,802,0,708,0,0
836,"【高难+】制作宇宙行星建材",164,15,0,3,False,6,0,836,980,1080,1002,0,0,12,5,0,803,0,709,0,0
837,"【高难+】续·制作宇宙行星建材",164,15,0,3,False,6,600,837,980,1080,1003,0,0,12,0,836,804,0,710,0,0
838,"【高难+】改·制作宇宙行星建材",164,15,0,0,False,6,450,838,1000,1080,1004,0,0,12,0,837,805,0,711,0,0
839," 现场筹备润滑油",180,16,0,0,False,1,0,839,1200,2400,1005,0,0,0,0,0,806,1,712,0,0
840," 贤人面包口味改良计划",181,16,0,0,False,1,0,840,1200,2400,1006,0,0,0,0,0,807,1,713,0,0
841," 开发长期保存口粮",182,16,0,0,False,1,0,841,1200,2400,1007,0,0,0,0,0,808,1,714,0,0
842," 试做新型酵母",183,16,0,0,False,1,0,842,1200,2400,1008,0,0,0,0,0,809,1,715,0,0
843," 研究养殖食品的基本烹饪法",184,16,0,0,False,1,0,843,1200,2400,1009,0,0,0,0,0,810,1,716,0,0
844," 支援养殖水产品",185,16,0,0,False,1,0,844,1200,2400,1010,0,0,0,0,0,811,1,717,0,0
845," 开发全天候润滑油",180,16,0,0,False,2,0,845,1200,2400,1011,0,0,0,0,0,812,1,718,0,0
846," 续·贤人面包口味改良计划",181,16,0,0,False,2,0,846,1200,2400,1012,0,0,0,0,0,813,1,719,0,0
847," 续·试做新型酵母",183,16,0,3,False,2,0,847,1300,3000,1013,0,0,0,0,0,814,1,720,0,0
848," 长期保存口粮的量产计划",182,16,0,3,False,2,0,848,700,1500,1014,0,0,0,0,0,815,1,721,0,0
849," 研究养殖食品的实用烹饪法",184,16,0,3,False,2,0,849,1100,2500,1015,0,0,0,0,0,816,1,722,0,0
850," 续·支援养殖水产品",185,16,0,3,False,2,0,850,1100,2500,1016,0,0,0,0,0,817,1,723,0,0
851," 研究类植物提取物",186,16,0,3,False,2,0,851,700,1500,1017,0,0,0,0,0,818,1,724,0,0
852," 贤人面包改善计划",181,16,0,0,False,3,0,852,1600,2400,1018,0,0,0,0,0,819,1,725,0,0
853," 储备生产全天候润滑油",180,16,0,0,False,3,0,853,1600,2400,1019,0,0,0,0,0,820,1,726,0,0
854," 充足提供探索据点所需的应急食品",182,16,0,0,False,3,0,854,1000,1600,1020,0,0,0,0,0,821,1,727,0,0
855," 试做改良酵母",183,16,0,3,False,3,0,855,2700,3000,1021,0,0,0,0,0,822,1,728,0,0
856," 研究养殖食品的改善烹饪法",184,16,0,0,False,3,0,856,1600,2400,1022,0,0,0,0,0,823,1,729,0,0
857," 准备途中慰劳会",187,16,0,3,False,3,0,857,2700,3000,1023,0,0,0,0,0,824,1,730,0,0
858," 支援养殖稀有水产品",185,16,0,0,False,3,0,858,1000,1300,1024,0,0,0,0,0,825,1,731,0,0
859," 续·研究类植物提取物",186,16,0,0,False,3,0,859,1000,1300,1025,0,0,0,0,0,826,1,732,0,0
860,"续·贤人面包改善计划",181,16,0,0,False,4,0,860,1800,2400,1026,0,0,0,0,0,827,0,733,0,0
861,"研究精密设备专用润滑油",180,16,0,0,False,4,1200,861,1800,2400,1027,0,0,0,0,0,828,0,734,0,0
862,"开发全天候储备粮",182,16,0,3,False,4,0,862,700,1000,1028,0,0,0,0,0,829,0,735,0,0
863,"续·试做改良酵母",183,16,0,3,False,4,0,863,700,1000,1029,0,0,0,0,0,830,0,736,0,0
864,"续·支援养殖稀有水产品",185,16,0,3,False,4,0,864,2600,3000,1030,0,0,0,0,0,831,0,737,0,0
865,"【高难】研究养殖食品的自动烹饪法",184,16,0,3,False,5,0,865,2500,3000,1031,0,0,0,0,0,832,0,738,0,0
866,"【高难】制作用于慰劳的甜品",188,16,0,3,False,5,0,866,2500,3000,1032,0,0,0,0,0,833,0,739,0,0
867,"【高难】支援获得咖啡时间",186,16,0,0,False,5,1200,867,800,1050,1033,0,0,11,15,0,834,0,740,0,0
868,"【高难+】乳制品的长期保存化",189,16,0,3,False,6,0,868,980,1080,1034,0,0,0,22,0,835,0,741,0,0
869,"【高难+】栽培实验成果的利用",190,16,0,3,False,6,540,869,1800,2000,1035,0,0,0,16,0,836,0,742,0,0
870,"提供提升士气用品",191,16,0,3,False,4,0,870,2300,3000,1036,0,0,0,0,0,837,0,743,0,0
871,"续·提供提升士气用品",191,16,0,3,False,4,0,871,2300,3000,1037,0,0,0,0,870,838,0,744,0,0
872,"【高难】制作慰劳会所需的甜点",192,16,0,3,False,5,0,872,1700,2000,1038,0,0,0,0,0,839,0,745,0,0
873,"【高难】续·制作慰劳会所需的甜点",192,16,0,0,False,5,0,873,600,800,1039,0,0,0,0,872,840,0,746,0,0
874,"【高难】改·制作慰劳会所需的甜点",192,16,0,3,False,5,1200,874,850,1000,1040,0,0,0,0,873,841,0,747,0,0
875,"开发应急食品",193,16,0,3,False,4,0,875,1400,2000,1041,0,0,0,3,0,842,0,748,0,0
876,"【高难】开发熬夜专用食品",193,16,0,3,False,5,0,876,850,1000,1042,0,0,11,0,875,843,0,749,0,0
877,"【高难+】制作究极补剂",193,16,0,0,False,6,540,877,1000,1600,1043,0,0,12,0,876,844,0,750,0,0
878,"【高难+】探求完美营养食品",164,16,0,3,False,6,0,878,980,1080,1044,0,0,12,7,0,845,0,751,0,0
879,"【高难+】续·探求完美营养食品",164,16,0,3,False,6,600,879,980,1080,1045,0,0,12,0,878,846,0,752,0,0
880,"【高难+】改·探求完美营养食品",164,16,0,0,False,6,450,880,1000,1080,1046,0,0,12,0,879,847,0,753,0,0
881," 调查基地周边地质",195,17,0,0,False,1,600,881,1550,1700,585,0,0,0,0,0,0,1,0,5309,0
882," 检验调查工程车移动路线",197,17,0,0,False,1,600,882,4920,5020,586,0,0,0,0,0,0,1,0,5309,0
883," 调查法恩娜行星基础资源",198,17,0,0,False,1,600,883,1550,1700,587,0,0,0,0,0,0,1,0,5309,0
884," 调查玻璃匠岩窟的地质",195,17,0,0,False,3,600,884,1550,1700,588,0,0,0,0,0,0,1,0,5309,0
885," 采集耐热素材",197,17,0,0,False,3,600,885,4920,5020,589,0,0,0,0,0,0,1,0,5309,0
886," 采集改善水质的素材",198,17,0,0,False,3,600,886,1550,1700,590,0,0,0,0,0,0,1,0,5309,0
887," 实地检验获得素材的技术",200,17,0,0,False,3,600,887,2350,2850,591,0,0,0,0,0,0,1,0,5309,0
888," 连续采集千花玻璃块",196,17,0,0,False,1,600,888,750,850,592,0,0,0,0,0,0,1,0,5303,0
889," 协助调查演习实践",197,17,0,0,False,1,600,889,4920,5020,593,0,0,0,0,0,0,1,0,5303,0
890," 采集通用玻璃素材",198,17,0,0,False,1,600,890,1550,1700,594,0,0,0,0,0,0,1,0,5303,0
891,"【高难+】精选提纯稀有素材",204,17,0,4,False,6,300,891,900,1300,595,0,0,0,20,0,0,0,0,5303,0
892," 连续采集虹玻璃块",196,17,0,0,False,3,600,892,750,850,596,0,0,0,0,0,0,1,0,5305,0
893," 筹备宇宙飞线专用传导材料",199,17,0,0,False,3,600,893,1600,2000,597,0,0,0,0,0,0,1,0,5305,0
894," 采集精密加工所需的素材",201,17,0,3,False,3,600,894,120,140,598,0,0,0,0,0,0,1,0,5305,0
895," 采集偏光镜头专用素材",197,17,0,0,False,3,600,895,4920,5020,599,0,0,0,0,0,0,1,0,5305,0
896,"【高难+】支援制作超折射镜头",201,17,0,3,False,6,180,896,1000,1200,600,0,0,0,15,0,0,0,0,5305,0
897,"协助研究玻璃研磨部件",205,17,0,0,False,4,600,897,2350,2500,601,0,0,0,0,0,0,0,0,5303,0
898,"【高难】筹备能量板基盘材料",206,17,0,0,False,5,600,898,2700,3100,602,0,0,0,0,0,0,0,0,5303,0
899,"选定采集青铜玻璃块",201,17,0,3,False,4,600,899,600,700,603,0,0,0,0,0,0,0,0,5303,0
900,"采集合金素材",199,17,0,0,False,4,600,900,3400,4000,604,0,0,0,0,0,0,0,0,5303,0
901,"【高难】筹备通讯装置部件",195,17,0,0,False,5,600,901,2350,2700,605,0,0,0,0,0,0,0,0,5303,0
902," 调查碱石灰河周边地质",195,17,0,0,False,2,600,902,1550,1700,606,0,0,0,0,0,0,1,0,5304,0
903," 采集稀有矿物",198,17,0,0,False,2,600,903,1550,1700,607,0,0,0,0,0,0,1,0,5306,0
904," 连续采集伟晶岩",196,17,0,0,False,2,600,904,750,850,608,0,0,0,0,0,0,1,0,5306,0
905," 筹备检验镜头所需的素材",199,17,0,0,False,2,600,905,1600,2000,609,0,0,0,0,0,0,1,0,5306,0
906,"精密调查碱石灰河周边地质",195,17,0,0,False,4,600,906,2350,2500,610,0,0,0,0,0,0,0,0,5304,0
907,"协助调查矿物分布",197,17,0,0,False,4,600,907,4600,4700,611,0,0,0,0,0,0,0,0,5306,0
908,"筹备玻璃精炼素材",198,17,0,0,False,4,600,908,2600,3000,612,0,0,0,0,0,0,0,0,5306,0
