key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3531,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3532,"魔数","欧米茄受到自身认为的无意义的因素影响
受到治疗职业的极限技效果时解除",215171,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,240,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3533,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3534,"古代圆环","身缠暗属性魔力，倒计时结束时会发动古代圆环",215770,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3535,"暗火之咒","受到暗火的诅咒，倒计时结束时会发动暗属性攻击",215305,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,23,0,False,False,False,0
3536,"魔法受伤加重","受到魔法攻击的伤害增加",215057,38,0,1,2,17,0,False,False,False,False,False,False,False,True,False,200,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3537,"火伤","火属性持续伤害，体力逐渐流失",215524,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3538,"移动命令：前","被下达了移动命令，效果结束时会向前方移动",215774,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3539,"移动命令：后","被下达了移动命令，效果结束时会向后方移动",215775,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3540,"移动命令：左","被下达了移动命令，效果结束时会向左方移动",215776,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3541,"移动命令：右","被下达了移动命令，效果结束时会向右方移动",215777,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3542,"魔法师之魂","吞噬了古代魔法师的灵魂，获得了其力量",215173,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3543,"武术家之魂","吞噬了古代武术家的灵魂，获得了其力量",215174,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3544,"野兽之魂","吞噬了野兽的灵魂，获得了其力量",215175,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3545,"合成体之魂","吞噬了多个灵魂，获得了多种力量",215176,89,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3546,"星法衣","抵消一定伤害",212509,0,0,20,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,False,0
3547,"灵魂陷阱：止步","受到粘丝的影响无法做出任何行动，体力逐渐流失。随时间经过增加档数，积攒到5档之后会陷入无法战斗状态",218072,3,5,1,2,12,617,False,True,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3548,"灵魂陷阱：加重","受到粘丝的影响移动速度降低，体力逐渐流失。积攒到4档之后会变为剧毒",218132,0,4,1,2,4,580,False,False,False,False,False,False,False,False,False,100,0,False,False,10,1,False,0,False,0,False,0,0,0,False,False,False,0
3549,"灵魂陷阱：无法行动","受到粘丝的影响无法做出任何行动",215191,0,0,1,2,17,0,True,False,True,True,False,False,False,True,True,150,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3550,"万魔殿牢狱","受到了诅咒，效果结束时会受到伤害",215192,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,210,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3551,"万魔殿双人牢狱","受到了双重诅咒，效果结束时会受到伤害",215193,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,205,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3552,"拘束","无法做出任何行动",215545,0,0,1,2,17,71,True,False,True,True,False,False,False,False,False,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
3553,"光之判纹：调和","以太平衡偏向光属性，与暗属性调和而保持了稳定状态",215197,89,0,1,2,17,606,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3554,"暗之判纹：调和","以太平衡偏向暗属性，与光属性调和而保持了稳定状态",215196,89,0,1,2,17,607,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3555,"光之判纹：失调","以太平衡偏向光属性，若不与暗属性调和将会受到伤害",215195,89,0,1,2,17,604,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3556,"暗之判纹：失调","以太平衡偏向暗属性，若不与光属性调和将会受到伤害",215194,89,0,1,2,17,605,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3557,"受伤加重","受到攻击的伤害增加",217101,40,8,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3558,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,28,True,0,False,0,False,0,0,0,False,False,False,0
3559,"失调的烙印","以太平衡发生紊乱，对部分攻击的耐性有所降低。体力逐渐流失",218506,0,5,1,2,17,0,False,False,False,False,False,False,False,False,False,190,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3560,"目标α","被选为特定技能的攻击目标",214103,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3561,"目标β","被选为特定技能的攻击目标",214104,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3562,"系统错误","发生系统错误，被攻击时所受到的伤害增加",215020,40,0,1,2,17,0,False,False,False,False,False,False,False,False,True,100,0,False,False,20,28,True,0,False,0,False,0,0,0,False,False,False,0
3563,"奴延咒声：散","受到了咒声的影响，效果时间结束时会引发爆炸",216745,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3564,"奴延咒声：集","受到了咒声的影响，效果时间结束时会引发大爆炸",216746,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3565,"设置多变治疗","设置了多变治疗，可以暂时发动该多变技能",216739,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3566,"设置多变最后通牒","设置了多变最后通牒，可以暂时发动该多变技能",216740,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,2,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3567,"设置多变复活","设置了多变复活，可以暂时发动该多变技能",216741,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,3,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3568,"设置多变精神镖","设置了多变精神镖，可以暂时发动该多变技能",216742,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,4,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3569,"设置多变铁壁","设置了多变铁壁，可以暂时发动该多变技能",216743,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,5,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3570,"愤怒的神气","被愤怒的神气所支配，无法做出任何行动",214105,0,0,1,2,17,72,False,True,True,True,False,False,False,False,False,200,0,False,False,0,4,True,0,False,0,False,0,0,0,False,False,False,0
3571,"喜悦的神气","被喜悦的神气所支配，无法做出任何行动",214106,0,0,1,2,17,72,False,True,True,True,False,False,False,False,False,200,0,False,False,0,4,True,0,False,0,False,0,0,0,False,False,False,0
3572,"","",0,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,20,True,0,False,0,False,0,0,0,False,False,False,0
3573,"黑龙炎","身缠黑龙之炎，积攒到3档之后会受到巨大伤害",218806,0,5,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3574,"黑龙剑","阿珠达雅发生变异，与剑融为一体",215178,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3575,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3576,"极性偏转：灵","体内以太向灵极性偏转并逐渐到达极限。受到灵极性攻击的伤害增加，同时可以抑制星极性攻击引发的大爆炸",215179,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3577,"极性偏转：星","体内以太向星极性偏转并逐渐到达极限。受到星极性攻击的伤害增加，同时可以抑制灵极性攻击引发的大爆炸",215180,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3578,"天火刻印","成为了目标，效果结束时会向周围发动神之神圣",215181,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3579,"灵临刻印","成为了目标，效果结束时会发动灵极炽光",215182,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3580,"星临刻印","成为了目标，效果结束时会发动星极炽光",215183,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3581,"灵击刻印","成为了目标，效果结束时会发动灵击",215184,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3582,"星击刻印","成为了目标，效果结束时会发动星击",215185,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3583,"十字刻印","成为了目标，效果结束时会发动神之十字",215186,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3584,"交错刻印","成为了目标，效果结束时会发动神之交错",215187,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3585,"灵魂束缚","灵魂受到雅典娜的诅咒而被束缚在地面上，无法跳跃",215188,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3586,"创造天地","进入了雅典娜所创造的世界",215189,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,38,False,0,False,0,False,0,0,0,False,False,False,0
3587,"苦痛锁链","被锁链拴住，体力逐渐流失",215190,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3588,"束缚之锁","远离锁链连接的同伴时受到的伤害增加",215328,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3589,"热质","身上附着有物质化的热，移动会增加档数，积攒到5档之后会发生大爆炸",218826,0,5,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3590,"重火之兆","成为了目标，效果结束时会发动重热波",215198,0,0,1,2,17,623,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3591,"诱风之兆","成为了目标，效果结束时会发动冲风",215199,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3592,"熵火之兆","成为了目标，每隔一段时间会发动焦热波并减少档数
与他人接触时会将预兆转移给对方",218052,0,8,1,2,17,623,False,False,False,False,False,False,False,False,True,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3593,"消灭因子","被附加了效果结束时会发生大爆炸的因子
与他人接触时会统计双方消灭因子的档数并除以二，不能被整除的部分将会被舍弃",217178,0,2,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3594,"致命因子","被附加了未知的因子，受到禁忌因子的伤害增加",215200,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3595,"般若汤","饮用了般若汤，情绪高扬。感觉身体能力得到了强化",216725,0,0,1,1,16,624,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3596,"爆身変化","別の姿に変身した状態。効果時間が終了すると大爆発を起こす。",216736,69,0,1,2,17,0,False,False,False,False,True,False,False,False,False,200,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,False,0
3597,"鼯鼠的诅咒","受到了诅咒，效果结束时会变身成鼯鼠，受到某种技能时效果解除",216726,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3598,"鼯鼠的诅咒","受到了诅咒，效果结束时会变身成鼯鼠，受到某种技能时效果解除",216727,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3599,"鼯鼠的诅咒","受到了诅咒，效果结束时会变身成鼯鼠，受到某种技能时效果解除",216728,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,197,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3600,"鼯鼠的诅咒","受到了诅咒，效果结束时会变身成鼯鼠，受到某种技能时效果解除",216729,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,196,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3601,"獭獭的诅咒","受到了诅咒，效果结束时会变身成獭獭，受到某种技能时效果解除",216730,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3602,"獭獭的诅咒","受到了诅咒，效果结束时会变身成獭獭，受到某种技能时效果解除",216731,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3603,"獭獭的诅咒","受到了诅咒，效果结束时会变身成獭獭，受到某种技能时效果解除",216732,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,197,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3604,"獭獭的诅咒","受到了诅咒，效果结束时会变身成獭獭，受到某种技能时效果解除",216733,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,196,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3605,"咒珠印：鼯鼠","被施加了鼠之印，效果时间结束时会在所在位置设置攻击妖术",216734,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3606,"咒珠印：獭獭","被施加了獭之印，效果时间结束时会在所在位置设置攻击妖术",216735,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3607,"重火印","被施加了重火印，效果时间结束时会对周围发动范围攻击",216737,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3608,"火印","被施加了火印，效果时间结束时会对周围发动范围攻击",216738,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3609,"锁定","被选为攻击的对象",215026,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3610,"怨咒之火","受到了诅咒，效果时间结束时会引发爆炸",216738,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3611,"怨咒之重火","受到了诅咒，效果时间结束时会引发大爆炸",216737,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3612,"活血XXII","享用了超辣咖喱后加速了血液循环，身体仿佛燃烧起来了一样！",216252,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3613,"活血I","享用了咖喱后加速了血液循环，身体暖暖的",216253,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3614,"利刃流心眼","减轻所受到的伤害",213307,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
3615,"豪之架势","自身仇恨提高",213314,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,500,0,True,0,False,0,False,0,0,0,False,False,False,0
3616,"风遁之术","攻击间隔缩短，能够连续发射手里剑",212903,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3617,"熵火耐性","熵火之兆无效",214107,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3618,"反消灭因子","效果时间结束前不受其他消灭因子的影响",214108,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3619,"暗属性耐性降低","对抗暗属性攻击的耐性有所降低",215598,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3620,"无法骑乘坐骑","无法骑乘坐骑",216232,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,47,0,False,False,False,0
3621,"魔法攻击无效化","魔法攻击无法造成伤害",215682,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3622,"风雷的加护","在风与雷的加护下，受到了大幅强化",215760,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,300,0,False,0,False,0,False,0,0,0,False,False,False,0
3623,"四君子之术","可以连发忍术",212911,0,0,1,1,16,600,False,False,False,False,False,False,False,False,True,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3624,"魅惑","被魅惑导致失去行动的自由",215552,0,0,1,2,17,17,False,True,True,True,False,True,False,False,False,100,0,False,False,0,11,False,0,False,0,False,0,0,0,False,False,False,0
3625,"止步","无法自由移动",215003,3,0,1,2,12,5,False,True,False,False,False,False,False,True,True,100,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3626,"火属性充填","填充了火属性以太",215791,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3627,"冰属性充填","填充了冰属性以太",215792,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3628,"雷属性充填","填充了雷属性以太",215793,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3629,"强制移动","朝着特定方向持续移动",215773,67,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3630,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3631,"刺阵","在受到物理攻击时，将对攻击者造成反击伤害",213542,19,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
3632,"●必滅の炎","●必滅の炎を付与している状態。",213551,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,50,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3633,"マジカルブレス：雷","雷属性ダメージにより、ＨＰが徐々に失われる状態。",213543,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,False,0
3634,"マジカルブレス：氷","氷属性ダメージにより、ＨＰが徐々に失われる状態。",213544,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,False,0
3635,"マジカルブレス：火","火属性ダメージにより、ＨＰが徐々に失われる状態。",213545,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,False,100,0,False,0,False,5,False,0,0,0,False,False,False,0
3636,"泥污","土属性持续伤害，体力逐渐流失",213546,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3637,"大扫除","浑身清爽，体力会随时间逐渐恢复",219447,0,6,1,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,True,10,0,True,0,False,0,False,0,0,0,False,False,False,0
3638,"物理受伤减轻","受到物理攻击的伤害减少",213547,135,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3639,"魔法受伤减轻","受到魔法攻击的伤害减少",213548,135,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
3640,"断罪飞翔","可以连续发动断罪飞翔的状态。每次发动会积累档数，当积累到4档时将变为完美神的祝福",219454,136,4,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
3641,"完美神的祝福","得到了完美神的祝福，部分技能威力提高",213549,136,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3642,"糖果手杖","力量与灵巧有所降低",213550,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,False,0
3643,"必灭之炎","受到火属性伤害，体力逐渐流失。该火焰在将目标彻底烧成灰烬前不会消失",213551,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
3644,"启示录","对前方直线范围造成持续伤害的状态",213552,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,27,0,False,False,False,0
3645,"侧击锐牙","从齿牙体势发动的特定技能威力提高",213751,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3646,"侧裂锐牙","从齿牙体势发动的特定技能威力提高",213752,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3647,"背击锐牙","从齿牙体势发动的特定技能威力提高",213753,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3648,"背裂锐牙","从齿牙体势发动的特定技能威力提高",213754,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3649,"乱击锐牙","从齿牙体势发动的特定技能威力提高",213755,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3650,"乱裂锐牙","从齿牙体势发动的特定技能威力提高",213756,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3651,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3652,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3653,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3654,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3655,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3656,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3657,"连击双锐牙","从齿牙体势发动的特定技能威力提高",213763,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3658,"乱击双锐牙","从齿牙体势发动的特定技能威力提高",213764,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3659,"连闪双锐牙","从齿牙体势发动的特定技能威力提高",213765,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3660,"乱闪双锐牙","从齿牙体势发动的特定技能威力提高",213766,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3661,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3662,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3663,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3664,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3665,"连尾锐尾","从蝰蛇体势发动的特定技能威力提高",213771,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3666,"乱尾锐尾","从蝰蛇体势发动的特定技能威力提高",213772,138,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
3667,"毒烈","受到施加此状态的玩家攻击时所受伤害增加",213773,0,0,196,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,False,0
3668,"猛袭","攻击所造成的伤害提高",213774,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,45,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
