key,0,1,2,3,4
5149,24,2272,"","佐拉加歼灭战","zuolajiajianmiezhan"
5150,24,2273,"","佐拉加歼殛战","zuolajiajianjizhan"
5151,24,2274,"","永恒女王歼灭战","yonghengnvwangjianmiezhan"
5152,24,3115,"","阿卡狄亚登天斗技场","akadiyadengtiandoujichang"
5153,24,3116,"","阿卡狄亚零式登天斗技场","akadiyalingshidengtiandoujichang"
5154,24,3117,"","轻量级","qingliangji"
5155,24,3405,"","光暗未来绝境战","guanganweilaijuejingzhan"
5156,24,3536,"","朱诺：第一巡行","zhunuodiyixunxing"
5158,24,2275,"","永恒女王忆想歼灭战","yonghengnvwangyixiangjianmiezhan"
5159,24,1247,"","玉韦亚瓦塔实验站","yuweiyawatashiyanzhan"
5160,24,3701,"","暗黑之云诛灭战","anheizhiyunzhumiezhan"
5161,24,3700,"","诛灭战","zhumiezhan"
5162,24,3118,"","中量级","zhongliangji"
5164,24,2277,"","泽莲尼娅歼灭战","zelianniyajianmiezhan"
5165,24,2278,"","泽莲尼娅歼殛战","zelianniyajianjizhan"
5166,24,1248,"","永护塔底","yonghutadi"
5167,24,4064,"","蜃景幻界新月岛","shenjinghuanjiexinyuedao"
5168,24,4065,"","新月岛南征之章","xinyuedaonanzhengzhizhang"
5170,24,4067,"","紧急遭遇战","jinjizaoyuzhan"
5171,24,4068,"","两歧塔力之塔","liangqitalizhita"
5172,24,2284,"","青龙幻巧战","qinglonghuanqiaozhan"
5173,24,2282,"","护锁刃龙狩猎战","husuorenlongshouliezhan"
5174,24,2283,"","护锁刃龙上位狩猎战","husuorenlongshangweishouliezhan"
5175,24,2280,"","永远之暗歼灭战","yongyuanzhianjianmiezhan"
5176,24,2281,"","永远之暗悲惶歼灭战","yongyuanzhianbeihuangjianmiezhan"
5177,24,3537,"","桑多利亚：第二巡行","sangduoliyadierxunxing"
5178,24,1249,"","中央终端","zhongyangzhongduan"
5179,24,4004,"","朝圣交错路","chaoshengjiaocuolu"
5180,24,4006,"","卓异的悲寂深想战","zhuoyidebeijishenxiangzhan"
5181,24,6309,"","海岸斗场","haiandouchang"
5182,24,4005,"","卓异的悲寂歼灭战","zhuoyidebeijijianmiezhan"
