key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
420,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"现在没有正在进行中的大赛。

下次开赛时间
<Time(IntegerParameter(2))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日（星期<Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>一</Case><Case(3)>二</Case><Case(4)>三</Case><Case(5)>四</Case><Case(6)>五</Case><Case(7)>六</Case></Switch>） <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点～
<Time(IntegerParameter(3))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日（星期<Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>一</Case><Case(3)>二</Case><Case(4)>三</Case><Case(5)>四</Case><Case(6)>五</Case><Case(7)>六</Case></Switch>） <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点
参赛资格:<Sheet(MinionRules,IntegerParameter(4),1)/>
大赛规则:<Sheet(MinionRules,IntegerParameter(4),0)/>

","确定","","","","","","","","",""
421,1,0,False,422,2,0,False,0,0,0,0,0,0,0,0,0,0,"欢迎来到“萌宠之王”大赛的接待处！","","","","","","","","","",""
422,10,0,False,0,0,0,False,424,425,0,0,0,0,0,0,0,0,"要做什么？","关于下次大赛","听取大赛说明","取消","","","","","","",""
423,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
424,1,0,True,454,2,764,False,0,0,0,0,0,0,0,0,0,0,"下次，即第<Value>IntegerParameter(1)</Value>次萌宠之王大赛的参赛资格为，
<Sheet(MinionRules,IntegerParameter(4),1)/>，
大赛规则是<Sheet(MinionRules,IntegerParameter(4),0)/>。","返回","","","","","","","","",""
425,1,0,False,468,2,764,False,0,0,0,0,0,0,0,0,0,0,"在这个金碟游乐场，
将会定期举行“萌宠之王”的大赛！","","","","","","","","","",""
426,1,0,False,427,2,0,False,0,0,0,0,0,0,0,0,0,0,"欢迎来到“萌宠之王”大赛的接待处！
现在，第<Value>IntegerParameter(1)</Value>次萌宠之王大赛正在举办之中。","","","","","","","","","",""
427,10,0,False,0,0,0,False,469,429,430,0,0,0,0,0,0,0,"要做什么？","参加大赛","关于正在举办的大赛","听取大赛说明","取消","","","","","",""
428,2,0,False,427,2,764,False,0,0,0,0,0,0,0,0,0,0,"要参加当前正在举办的大赛吗？","是","否","","","","","","","",""
429,1,0,True,462,2,764,False,0,0,0,0,0,0,0,0,0,0,"当前正在举办的第<Value>IntegerParameter(1)</Value>次萌宠之王大赛，
参赛资格是<Sheet(MinionRules,IntegerParameter(4),1)/>，
大赛规则是<Sheet(MinionRules,IntegerParameter(4),0)/>。","返回","","","","","","","","",""
430,1,0,True,467,0,764,False,0,0,0,0,0,0,0,0,0,0,"在这个金碟游乐场，
将会定期举行“萌宠之王”的大赛！","","","","","","","","","",""
431,1,0,True,432,0,0,False,0,0,0,0,0,0,0,0,0,0,"在大赛中，将以排位战的形式进行大赛对战，
进行对战的冒险者们将会互相争夺“积分”。","","","","","","","","","",""
432,1,0,True,433,0,0,False,0,0,0,0,0,0,0,0,0,0,"成功参加大赛之后，
从“萌宠之王”对战台处选择“大赛对战”，
并在对战中获胜的话，就可以获得积分。","","","","","","","","","",""
433,1,0,True,447,0,764,False,0,0,0,0,0,0,0,0,0,0,"大赛对战的可进行次数会根据每次大赛的不同而有所变化。
所战胜的对手的绩点越高，获得的积分也就越多！","","","","","","","","","",""
434,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"您已经成功报名参加了第<Value>IntegerParameter(1)</Value>次萌宠之王大赛。
请您多多加油，以获得高位排名为目标而努力吧！","","","","","","","","","",""
435,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"……哎呀？
客人您之前已经报名参加了本次大赛了。","","","","","","","","","",""
436,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"……非常抱歉，
您无法报名参加大赛。","","","","","","","","","",""
437,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"当前正在举办的大赛的参赛资格是，
<Sheet(MinionRules,IntegerParameter(2),1)/>。
非常抱歉，您似乎没有满足参赛条件。","","","","","","","","","",""
438,1,0,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"……非常抱歉，
您无法报名参加大赛。
请您先完成关卡挑战的第二关以解锁大赛。","","","","","","","","","",""
439,1,0,False,422,0,0,False,0,0,0,0,0,0,0,0,0,0,"哎呀，您好像已经错过了奖品领取时间……
领取奖品的期限是至下一次大赛开赛为止，
请您今后多加注意。","","","","","","","","","",""
440,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"您辛苦了！
第<Value>IntegerParameter(1)</Value>次萌宠之王大赛圆满结束。
那么就由我来确认一下客人您的排名。","","","","","","","","","",""
441,1,0,False,444,0,0,False,0,0,0,0,0,0,0,0,0,0,"恭喜您，您取得了大赛的第<Format(IntegerParameter(1),FF022C)/>名！
请收下您的奖品，包括加算积分所得的<Format(IntegerParameter(2),FF022C)/>金碟币，
共计<Format(IntegerParameter(3),FF022C)/>金碟币！","","","","","","","","","",""
442,1,0,False,444,0,0,False,0,0,0,0,0,0,0,0,0,0,"非常遗憾，本次大赛您未能取得名次……
那么，请收下您出席本次大赛获得的参与奖<Format(IntegerParameter(3),FF022C)/>金碟币！","","","","","","","","","",""
443,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"非常遗憾……您没有获得任何奖励……
希望您能在下一次大赛中有更加出色的表现！","","","","","","","","","",""
444,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"要领取奖品吗？","是","否","","","","","","","",""
445,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"感谢您参加本次大赛！
下次大赛也请您踊跃参加！","","","","","","","","","",""
446,1,7,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"您已经成功申请了“萌宠之王”的对战。
在比赛开始前，请在陆行鸟广场内稍等片刻。","","","","","","","","","",""
447,1,0,True,448,0,0,False,0,0,0,0,0,0,0,0,0,0,"在大赛结束之后，
会根据参赛者所获得的积分来决定最终排名。","","","","","","","","","",""
448,1,0,True,449,0,0,False,0,0,0,0,0,0,0,0,0,0,"排名越高，能够获得的金碟币奖励就越多。
所以请您务必努力冲击上位名次！
大赛排名可以在排行榜上查看。","","","","","","","","","",""
449,1,0,True,450,0,0,False,0,0,0,0,0,0,0,0,0,0,"另外，奖品的领取时间是
从本次大赛结束至下一次大赛开始为止，
请注意不要错过。","","","","","","","","","",""
450,1,0,True,478,0,0,False,0,0,0,0,0,0,0,0,0,0,"在大赛中，会使用专用的“大赛规则”，
建议您在参赛前仔细确认清楚。
想要参加大赛或者确认规则的话，只要来我这里就可以了！","","","","","","","","","",""
451,1,7,False,422,0,0,False,0,0,0,0,0,0,0,0,0,0,"您正处于防沉迷状态，目前无法领取大赛奖品。","","","","","","","","","",""
452,2,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"确定要取消参赛申请吗？","是","否","","","","","","","",""
453,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
454,1,7,False,422,2,0,False,0,0,0,0,0,0,0,0,0,0,"下次大赛的开赛时间为，
<Time(IntegerParameter(2))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日（星期<Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>一</Case><Case(3)>二</Case><Case(4)>三</Case><Case(5)>四</Case><Case(6)>五</Case><Case(7)>六</Case></Switch>） <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点（地球时间）至
<Time(IntegerParameter(3))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日（星期<Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>一</Case><Case(3)>二</Case><Case(4)>三</Case><Case(5)>四</Case><Case(6)>五</Case><Case(7)>六</Case></Switch>） <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点（地球时间）。","","","","","","","","","",""
455,1,0,True,456,2,0,False,0,0,0,0,0,0,0,0,0,0,"在大赛中，将以排位战的形式进行大赛对战，
进行对战的冒险者们将会互相争夺“积分”。","","","","","","","","","",""
456,1,0,True,457,2,0,False,0,0,0,0,0,0,0,0,0,0,"成功参加大赛之后，
从“萌宠之王”对战台处选择“大赛对战”，
并在对战中获胜的话，就可以获得积分。","","","","","","","","","",""
457,1,0,True,458,2,764,False,0,0,0,0,0,0,0,0,0,0,"大赛对战的可进行次数会根据每次大赛的不同而有所变化。
所战胜的对手的绩点越高，获得的积分也就越多！","","","","","","","","","",""
458,1,0,True,459,2,0,False,0,0,0,0,0,0,0,0,0,0,"在大赛结束之后，
会根据参赛者所获得的积分来决定最终排名。","","","","","","","","","",""
459,1,0,True,460,2,0,False,0,0,0,0,0,0,0,0,0,0,"排名越高，能够获得的金碟币奖励就越多。
所以请您务必努力冲击上位名次！
大赛排名可以在排行榜上查看。","","","","","","","","","",""
460,1,0,True,461,2,0,False,0,0,0,0,0,0,0,0,0,0,"另外，奖品的领取时间是
从本次大赛结束至下一次大赛开始为止，
请注意不要错过。","","","","","","","","","",""
461,1,0,True,477,2,0,False,0,0,0,0,0,0,0,0,0,0,"在大赛中，会使用专用的“大赛规则”，
建议您在参赛前仔细确认清楚。
想要参加大赛或者确认规则的话，只要来我这里就可以了！","","","","","","","","","",""
462,1,7,False,427,2,0,False,0,0,0,0,0,0,0,0,0,0,"大赛的结束时间，
是<Time(IntegerParameter(3))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日（星期<Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>一</Case><Case(3)>二</Case><Case(4)>三</Case><Case(5)>四</Case><Case(6)>五</Case><Case(7)>六</Case></Switch>） <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>点（地球时间）。
可以进行大赛对战的时间则是截止到大赛结束前15分钟，敬请注意。","","","","","","","","","",""
463,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"现在没有正在进行中的大赛。
请通过“大赛信息”确认下一次大赛的开赛时间。","确定","","","","","","","","",""
464,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"当前还没有申请参加大赛。
可在“大赛接待员”处进行大赛的参赛申请。","确定","","","","","","","","",""
465,13,0,False,414,0,0,False,0,0,0,0,0,0,0,0,0,0,"大赛对战的对战次数已经达到上限。","确定","","","","","","","","",""
466,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
467,1,0,True,431,2,0,False,0,0,0,0,0,0,0,0,0,0,"参加条件限定为已经非常了解游戏玩法的人才能参加。
具体地说，就是只有完成了“关卡挑战”第二关的人，
才有权参加大赛。","","","","","","","","","",""
468,1,0,True,455,2,0,False,0,0,0,0,0,0,0,0,0,0,"参加条件限定为已经非常了解游戏玩法的人才能参加。
具体地说，就是只有完成了“关卡挑战”第二关的人，
才有权参加大赛。","","","","","","","","","",""
469,1,0,False,428,2,0,False,0,0,0,0,0,0,0,0,0,0,"您想要申请参加大赛是吗！
这次大赛启用的规则是
“<Sheet(MinionRules,IntegerParameter(2),0)/>”。","","","","","","","","","",""
470,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"……非常抱歉，由于大赛已经接近尾声，
大赛报名已经截止了。
在下次大赛开始前，请您耐心等待。","","","","","","","","","",""
471,1,7,False,472,0,0,False,0,0,0,0,0,0,0,0,0,0,"在“萌宠之王”游戏中，
需要使用叫做宠物热键栏的专用热键栏来召唤宠物。","","","","","","","","","",""
472,1,7,False,473,0,0,False,0,0,0,0,0,0,0,0,0,0,"在进入游戏前，
将想要召唤的宠物事先编辑在宠物热键栏中，
就可以在对战时进行召唤。","","","","","","","","","",""
473,1,7,False,474,0,0,False,0,0,0,0,0,0,0,0,0,0,"打开快捷指令的“金碟游乐场”项目下的“萌宠之王”一栏，
就可以随时对“宠物热键栏”一项进行编辑了。","","","","","","","","","",""
474,1,7,False,411,0,0,False,0,0,0,0,0,0,0,0,0,0,"那么在开始“萌宠之王”的对战之前，
就先来试着编辑一下“宠物热键栏”吧。","","","","","","","","","",""
475,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑战该项目需要<Format(IntegerParameter(1),FF022C)/>金碟币。
","","","","","","","","","",""
476,3,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"挑战该项目需要<Format(IntegerParameter(1),FF022C)/>金碟币。
","","","","","","","","","",""
477,1,7,False,422,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果在最终统计中出现了复数参赛者积分相同的情况，
则按参赛者的名字出现在排行榜上的先后顺序来决定排名。
名字出现得越早，排名就越靠前。","","","","","","","","","",""
478,1,7,False,427,0,0,False,0,0,0,0,0,0,0,0,0,0,"如果在最终统计中出现了复数参赛者积分相同的情况，
则按参赛者的名字出现在排行榜上的先后顺序来决定排名。
名字出现得越早，排名就越靠前。","","","","","","","","","",""
479,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
480,16,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"竞速挑战","取消","","","","","","","","",""
481,1,7,True,482,2,0,False,0,0,0,0,0,0,0,0,0,0,"“蜘蛛丝”
使跑在自己后面的竞赛陆行鸟陷入不可使用道具的状态。","","","","","","","","","",""
482,1,7,True,304,2,0,False,0,0,0,0,0,0,0,0,0,0,"“体力互换”
从跑在自己前面的竞赛陆行鸟中随机选择一只，
与自己的竞赛陆行鸟互换现有的体力。","","","","","","","","","",""
483,1,0,False,485,2,0,False,0,0,0,0,0,0,0,0,0,0,"你的竞赛陆行鸟培养得很不错啊。
应该可以参加“竞速挑战”了，要不要试试？","","","","","","","","","",""
484,1,7,False,125,2,0,False,0,0,0,0,0,0,0,0,0,0,"组队状态下无法开始竞速挑战。","","","","","","","","","",""
485,1,0,False,486,2,0,False,0,0,0,0,0,0,0,0,0,0,"所谓“竞速挑战”，
指的是一种和一群特殊的竞赛陆行鸟争夺名次的竞赛。
竞速挑战的特别之处就在于其目标并不是夺取第一名。","","","","","","","","","",""
486,1,0,False,492,2,0,False,0,0,0,0,0,0,0,0,0,0,"第一次取得竞速挑战的胜利时，
会得到大量金碟币作为特别报酬。
请务必试着挑战一下！","","","","","","","","","",""
487,1,7,False,480,2,0,False,0,0,0,0,0,0,0,0,0,0,"现在无法选择，竞赛陆行鸟羽力不足。","","","","","","","","","",""
488,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"你已经成功申请了“<Sheet(GoldSaucerTextData,IntegerParameter(1),0)/>：<Sheet(ChocoboRaceChallenge,IntegerParameter(3),0)/>”的比赛！
在比赛开始前，请在陆行鸟广场内稍等片刻！","","","","","","","","","",""
489,1,0,False,105,2,764,False,0,0,0,0,0,0,0,0,0,0,"第<Value>IntegerParameter(1)</Value>期仙人仙彩正在举办中！
您还可以再购买<Value>IntegerParameter(2)</Value>次！","","","","","","","","","",""
490,2,0,False,0,2,764,False,0,0,0,0,0,0,0,0,0,0,"要不要再买一次？
价格是<Value>IntegerParameter(3)</Value>金碟币。","是","否","","","","","","","",""
491,2,0,False,0,2,764,True,0,0,0,0,0,0,0,0,0,0,"要继续进行交换吗？","是","否","","","","","","","",""
492,1,7,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"和参赛登记员对话可以申请参加竞速挑战。","","","","","","","","","",""
493,1,0,False,494,2,0,False,0,0,0,0,0,0,0,0,0,0,"跑起来，跳起来，向着终点前进！
来参加专门开设的跳跃比赛吧！
如果能在限制时间内抵达终点，您将赢得金碟币奖励！","","","","","","","","","",""
494,1,0,False,497,2,0,False,0,0,0,0,0,0,0,0,0,0,"如果在赛道上收集到仙人刺奖杯的话，
还可以额外得到更多的金碟币！
要来试试吗？","","","","","","","","","",""
495,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要前往赛道吗？","是","否","","","","","","","",""
496,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"欢迎回来，辛苦您了！
期待您的下次挑战！","","","","","","","","","",""
497,1,7,False,495,2,0,False,0,0,0,0,0,0,0,0,0,0,"组队挑战时需要全体队员保持尚未挑战的状态，
并位于金碟游乐场内。","","","","","","","","","",""
498,1,0,False,499,2,0,False,0,0,0,0,0,0,0,0,0,0,"骑乘、瞄准、射击！
破坏仙人刺的靶子，
就能根据赢得的分数等级获得相应的金碟币！","","","","","","","","","",""
499,1,0,False,502,2,0,False,0,0,0,0,0,0,0,0,0,0,"但如果击中了爆弹怪，
就会被减分哦！
要来试试吗？","","","","","","","","","",""
500,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要前往特设区域吗？","是","否","","","","","","","",""
501,1,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"欢迎回来，辛苦您了！
期待您的下次挑战！","","","","","","","","","",""
502,1,7,False,500,2,0,False,0,0,0,0,0,0,0,0,0,0,"仅在未组队时方可参加此游戏。","","","","","","","","","",""
503,1,0,False,504,2,764,False,0,0,0,0,0,0,0,0,0,0,"传闻中的剑豪保镖老师自东方远道而来！
你能够躲开他的神速斩击吗？","","","","","","","","","",""
504,1,0,False,505,2,764,False,0,0,0,0,0,0,0,0,0,0,"躲避，拾取，拼运气！
在舞台上站得越久得到的奖励就越多！
快来挑战一下吧！","","","","","","","","","",""
505,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要进行挑战吗？","是","否","","","","","","","",""
506,1,0,False,507,2,0,False,0,0,0,0,0,0,0,0,0,0,"哇哦，保镖老师还没出场就已经把你吓得从台上掉下来了吗？
要是你还打算挑战的话我可以把你送回台上去！","","","","","","","","","",""
507,2,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"要前往舞台吗？","是","否","","","","","","","",""
508,1,0,False,0,2,0,False,0,0,0,0,0,0,0,0,0,0,"你只是来观看保镖老师表演的呀。
没问题没问题，从台下也能看到魄力十足的场面。
不过还是推荐你下次上台观看效果更佳！","","","","","","","","","",""
509,1,0,False,0,0,764,False,0,0,0,0,0,0,0,0,0,0,"哈哈，保镖老师就是这么厉害，
厉害的冒险者也无法将他的神速斩击看穿。
请下次继续来挑战吧！","","","","","","","","","",""
510,0,0,False,0,0,0,False,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
